tweet,labels
RT @MANIAC3X: @NotoriousBM95 @Woody_AFC @_WhitePonyJr_ @santi_4l @Bamoose12 start crying and stalking him faggot. I want to laff,0
"RT @MANIAC3X: @larryx2010 @FloydMayweather not gonna happen the coward nigger gets lit up. He knows it. ""PAC has to sign to TMT"" but why di&#8230;",0
RT @MANIAC3X: Lmaooo The Cleveland G00n sent DRose to hell last night in his own home and this faggot @NotoriousBM95 disappeared,1
"RT @MATTerbate: ""Omg October is gonna be the best month ever"" 

Basic bitch",1
RT @MA_OTL: Luv n hip hop checks drying up bitches turning to insurance scams! http://t.co/JrJtHV25t2,1
"RT @MAfreedom: If you dont see the connection between legitimizing the queer lifestyle, and an increase in STD's and sexual deviancy- yo ...",0
RT @MCGetBizzy: Rise of the planet of the apes http://t.co/Ww3xbbUJg7,2
"RT @MELODICthunder: Nah, 2013 was trash RT @IshaboiBrandon: 2014 was so trash dawg",2
RT @MGKyd_O: I don't understand how so many Americans can hate on Obama for saluting with a latte. Nobody tells these swagfags anything abo&#8230;,1
RT @MIKEB_IN_THE_D: @_thomkins_ I got 11 nuggets this time bitch. #CouldntBeHappier,1
"RT @MIKEMIKE2REAL I told u bout doing that &#128514;""@ThoughtsOfRandy: Some niggaz will say and PAY anything to get the pussy."" + must be you",1
RT @MILLYvanillyy_: Noooo let me tell yall .... Some bitches in baltimore be ratchetttttt .,1
"RT @MLBFanCave: Derek Jeter and the @Yankees present Paul Konerko with a retirement gift.

WATCH: http://t.co/St6QGJy0j6 http://t.co/7zBGvH&#8230;",2
"RT @MLBStatoftheDay: Since 1914, Derek Jeter&#8217;s 91 multi-hit games vs @RedSox are 4th most among @Yankees, behind Gehrig&#8217;s 121, Ruth&#8217;s 99 an&#8230;",2
RT @MLPerkinsJr: Overtime bitches.,1
RT @MNYves: He's an idiot. RT @M00n_baby: miserable trash excuse for a man http://t.co/jtL7Uis2YM,2
RT @MNYves: I want someone I can call my own without another bitch staking claim on him simultaneously.,1
RT @MNicolee_: Got this bitch at work mad with me bc her ex BITCH on my dick &#128514;&#128514;&#128514;,1
"RT @MTVUK: #Directioners, 1D's @zaynmalik &amp; @Louis_Tomlinson monkey around on set of #StealMyGirl video: http://t.co/sOEbNlR8Re http://t.co&#8230;",2
"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;",0
RT @Mabelistocute: Every bad bitch comes with mood swings,1
RT @Mabelistocute: You suppose to keep your hoes from finding out about each other,1
RT @MacMiller: @iCodyMontana @ScHoolBoyQ @xdannyxbrownx yeah they trash. Q... this man capitalized his H tho.... i'm takin all ya fans.,2
RT @MacMiller: Liam Gallagher came to see me perform tonight. He said I was a mental cunt. That's fucking amazing.,1
"RT @Macbeth870: #bowebergdahl There hasn't been a trade this lopsided since Babe Ruth was traded to the Yankees for ""No No Nanette"" cash.",2
"RT @MackLovin_: Ctfu, nigga's only call you a bitch when you speaking the truth about em or they don't get they way &#128514;&#128514;",1
RT @MadChad412: OMG Hahaha best thing you will watch today. Milan Lucic is a crybaby bitch goon. F him and F the Bruins https://t.co/KkPzGL&#8230;,1
RT @MadFlyentist: Look at all those fake ass fuck boy ass desperate for a ring ass trash ass fake ass fans out there,1
"RT @MadPatsFan1954: .@FR_INC ""coon meat?!"" Made me ill to even type that. Racist much? @lybr3",1
RT @MadameCrystalB: Tori better watch-out from her hoes..she's gonna get caught up &#128064;&#128064;&#128064;,1
"RT @MaddieKreyKrey: I have to pretend like I'm a cold hearted bitch and cut you off in an instant without a second thought, when actually I&#8230;",1
RT @MadeaDonPlay: Call da po po hoe.,1
RT @Magssca: &#8220;@uce_INA: @Magssca you aint gon take a pic tho&#8221; &#128133; not scared to I'm in a Japanese steakhouse tho bitch was walking quick,1
RT @MahoganyLOX: vintage mickey &#127800; http://t.co/03otPzXCbI,2
RT @MahoghanyXO: The world wouldn&#8217;t be as fun if hoes didn&#8217;t exist.,1
RT @MainetheCK: I sell dope. I fuck hoes and make songs bout the shit. I rob niggas for they work and dont feel wrong bout the shit.,1
RT @MajorNews911: NBC News projects Charlie Baker (R) wins Massachusetts Governor. http://t.co/Su9JblPLrO,2
"RT @Makeit_aMiller: @Mike_Stud @HoodieAllen hoodie is a little bitch, when was the last time you heard about hoodies ""team"" mike put all hi&#8230;",1
RT @Males_Thoughts: No bitch ass chick flick will ever be as sad as this movie http://t.co/o0sk0SM40f,1
"RT @MalloryYnfante: All I see over Instagram ""Alice Texas hoes"". That's so low... Even for Alice.",1
RT @Mana_Bananas: Lol my wall of trust is so thick now. If I'm the biggest bitch you've ever met. You'll know why ;*,1
"RT @MandyMarin: Welcome to Good Burger, home of the Good Burger, can I fuck your bitch?",1
RT @MandylouGraham: We put a redneck in the White House it's gonna be the camo house. @Moccasin_Creek &#128521;&#128514;,1
"RT @ManiChakr: @ArvindKejriwal itni bahaduri!!! interviews mein to hamesha marne ko tayyar rehte ho, got scared of crackers? LOL http://t.c&#8230;",2
RT @MannyCovarrubia: It ain't nothing to cut that bitch off&#9986;&#65039;,1
RT @Manny_bermudez2: Back in this bitch,1
RT @Manstagram_: This bitch went full on retard http://t.co/nXj4QqGMx2,1
RT @Manstagram_: When I make the paper ball into the trash can http://t.co/m90W9N1zbT,2
RT @Manstagram_: When your trying to resist the urge to smack a bitch http://t.co/8eQ3xB8Cjb,1
RT @MarcACaputo: BREAKING: Charlie Crist files emergency motion for a mulligan.,2
RT @Marckoo_yo: Youzza bitch,1
RT @MarcusButlerTv: When someone's phone goes off in the cinema I want to jump across the seats and fly kick dat bitch.,1
"RT @Mari_813: ""Bae"" means ""before anything else"" I always thought it was a ghetto word for ""babe""",2
RT @MarijuanaPosts: Ever leave me around your bitch I&#8217;mma get her stoned.,1
RT @MarioPalush: trying so hard to resist the urge to smack a bitch http://t.co/UkOF7K2RrH,1
RT @MarkAdkins2: #projectdrugs&amp;bitches,1
RT @MarkB_LifeStyle: They trash... RT @B_Dot_Conto: Pointless Bitches In The Club RT @RooseveltChaun: Smfh http://t.co/X4o0wmAtws,1
RT @Marlin_FishyAss: A bitch a get chalked b4 I catch feelings,1
RT @Marlin_FishyAss: Damn hoes askin niggas do I smoke.... No bitch u not getting smoked out tonight,1
RT @Marlin_FishyAss: If I did smoke I would not be smokin hoes out... Less they gettin fucked on,1
RT @Marlin_FishyAss: If yo hoe choose.. Let her choose fuck her friend or her momma,1
RT @MarqsBack: &#8220;@viaNAWF: Twitpic your reaction if you find out the love of your life selling pussy/sold pussy on backpage&#8221; http://t.co/xZi&#8230;,1
RT @MarsaSteenhoek: 50 rts&amp; I'll take the mic&amp; say fuck her right in the pussy http://t.co/4VHc5O7rZ5,1
RT @MarshallTaylor_: You got niggas and I got bitches.,1
RT @MartinSopchak: @TheChrisCates you're a fucking pussy. And no this isn't a joke you girly little bitch.,1
RT @MaryWCVB: Charlie Baker about to make his final election eve campaign stop- here at Swampscott High School. #wcvb #wcvbpoli http://t.co&#8230;,2
RT @MaryWCVB: Congressional Hopeful Richard Tisei stops in at Baker's Swampscott Rally. But still no Charlie. #wcvb http://t.co/uycfEng3B9,2
RT @MaryWCVB: Still waiting for Charlie Baker to take the stage in Swampscott. #wcvb http://t.co/lYb3Thm199,2
RT @Master11_: Slowly moving down the list in bs and hoes .... I already know Nolan and Lamar stock is rising lol,1
RT @MasterChefSweg: Basic bitch starter pack http://t.co/ehE4QBUVuJ,1
RT @MasterSleepy: @JefDaBest cranberry juice niggah ... 100% cranberry with vitamin c ... You'll piss it out,1
RT @Masteroshi_: #MigosConcert was turnt af last night but @BobbyShmurdaGS9 shut that bitch down wit #hotnigga frfr,1
RT @MattAncheyta: Dumb bitch,1
RT @MattHasTheMusic: @SelfPaidYayo @OGMaco if u ain't making music for me to sip Henny to u a bitch so Maco winnin if he from a island no f&#8230;,1
RT @Matt_Simonson: Oomfs teeth are quite yellow&#128514;&#128128;&#128128; @WBDyllon_,2
"RT @Matthops82: In conclusion, Lois Lerner is a giant bitch.",1
"RT @Matthops82: cc: Rosemary Lehmberg RT @ComedyCentral: &#8220;I'll show you how to chug a beer, motherf**ker!&#8221; #Beerfest http://t.co/1JNGk3MXfh",1
"RT @MattieTrump97: Win % since pile of trash @jairusbyrd went to New Orleans:

#Buffalo:1.000
#NewOrleans:0.0000000000000

#FuckByrd
#WhoNe&#8230;",1
"RT @Matty_Kem: My favorite shark is megaldon, my least favorite is a mud shark. They are the worst",2
"RT @Mattyfatass: You a pussy bitch and I kick your ass in gta, but you're chill as fuck and we need that 1v1 in basketball again",1
"RT @MaxAbrahms: When Americans claim #ISIS is just a ""local threat,"" reply: You mean just to Iraq, Syria, Turkey, Jordan, Saudi Arabia, Leb&#8230;",2
RT @MaxDeLaCruz8: Happy birthday bitch @Whitecholo23 http://t.co/DmeqQFL8X1,1
RT @Maxicat: Charlie Rangel Re-Writes History: On GOP &#8220;They Think They Won The Civil War&#8221; http://t.co/moCeUBRUTf,2
RT @Maxin_Betha Wipe the cum out of them faggot RT @80sbaby4life Contact lens is wildin can't see shit,1
"RT @MayaAngelouFRO: Ready to slay these bitches and im not even half way thew my soak
http://t.co/uKCdyM7kbx",1
RT @Mbw44: &#8220;@luzerne_troy: &#8220;@balenceeaga: &#8220;@AienneLuckera: This bitch is awesome &#128588; http://t.co/Q5yhJTbcnr&#8221;need this,1
"RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.",2
RT @McNarstle: @CzickenShack I go on Drudge Report every day now hoping to see a story about your tranny army,2
"RT @McNarstle: And she's watchin' him with those eyes / And she's makin' him linguine &amp; clams with that body, I just know it!",2
"RT @McNarstle: Yes, the bird tweets in the morning are lovely but remember, what you're hearing is: BIRD COCK HERE! GET SOME ROCK HARD BIRD&#8230;",1
RT @Mdizzle9000: this dumb bitch said....RT @MsVaVaVoom No matter what a man says the only way he'll truly respect you is if u hold out sex,1
RT @Medz4u: &#8226;not all black girls are ghetto though,2
"RT @MeechIsDEAD: I Cant Wait Till U &amp; Ya Boyfriend Break Up, That nigga act Like he own the pussy",1
RT @Meechgod: &#8220;@1017_Sqquad: But it's some bad bitches on backpage ... You might find one of yo followers on there too &#128064;&#128064; &#128056;&#9749;&#65039;#WhereTheyAtDo&#8230;,1
RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes so worried about y'all eyebrows y'all forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO,0
"RT @Meeting_aJERNed: Fam RT @PBS_Impulse9: ""It ain't nothin to cut that bitch off""

--- Vincent Van Gogh",1
RT @MeganCammalleri: Thank you to the Perkins student section for participating in the yellow out. We all really appreciated it!,2
RT @MelechT: Apartheid. &#8220;@No_Cut_Card: pedestrian check = show me your freedom papers you darkies.&#8221;,0
RT @MelissaTweets: Scott Walker investigate. Christie's Bridgegate. Perry's drunk monkey Dem DA-gate. All men innocent. All threats to left&#8230;,2
RT @MelloPsycho: Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker.,1
RT @MemphisMSoccer: 50' 2nd yellow card issued for Temple,2
RT @MensHumor: Cheating on a good woman is like eating out of the trash instead going out for steak. #truth,2
"RT @MensHumor: Kim Kardashian had a baby...in more important news, I took out the trash last night.",2
"RT @MensHumor: Monday, what's up you ugly bitch?",1
RT @MensHumor: One man's trash is another man's girlfriend.,1
RT @MenstruaI: hearing a bitch tell a story and all u can think is &#8220;lie lie lie&#8221; &#128530;,1
RT @MenstruaI: rt if ur a sassy ass bitch,1
"RT @MetalHammer: Are you in London this evening? 
Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;",2
RT @MetroBoomin: Coming soon on a bitch nigga!!!!! #MONSTERtape 10.28 http://t.co/03aS6BGqeC,1
"RT @MettaDamnFool: &#128557;&#128557;&#128557;&#128557; RT @_MoonWP_: When dykes hear ""ladies free before 10"" http://t.co/k2TU1S85t6",1
RT @MeyaKardashian: This bitch is fucking insane. &#8220;@TwiterDeze_NUTS: 2) what is a sentence that describes you in 5 words?&#8221;,1
"RT @MiSSKathEVO: #NoFilter I been getting money I ain't worried 'bout a ho, No matter the occasion I'ma always get the dough &#128539; http://t.co/&#8230;",1
RT @MichaelArenella: Shy girls are cute,2
RT @MichaelBlackson: #ShoutOut to ChrisBrown for beating up another bitch,1
"RT @MichaelBlackson: This tall goofy bitch just walked in the club, sit your Britney Griner lookin ass down",1
RT @MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718,0
"RT @MichaelJDelaney: @0beyYourMaster real ""lil""...bitch you short as fuck",1
"RT @MichalaSmith4: @zzachbarness @TrippinC &#9995; he has a date, hoe.",1
RT @MichalaSmith4: shout out to the faggots who took a million and one selfies on my phone. &#128530;&#128514;&#10084;&#65039; @zzachbarness @michealallen72 http://t.co/&#8230;,1
RT @MicheleBachmann: Charlie Rangel should apologize to tea party members. I'll set up meetings so he can explain his outrageous comments. &#8230;,2
RT @Michelle_OKC: Got 99 cookies because a bitch ate one.,1
RT @MickeyChristmas: Time to go to the studio and make really good music so I can act like I don't know the bitches that flexed on me since&#8230;,1
RT @MickieeMoscoto: This really how bitches be to.. Lmfao.. &#128514; http://t.co/OclEXcSgsP,1
RT @MidniteBoss: @fourzerotwo fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...,1
"RT @MidniteBoss: If you snipe, you're a fucking faggot. I fucking hope all of you snipers get fucking raped and suffer from cancer.",0
RT @MidniteBoss: zrgrizz should stop paling video games at the age of 40. Fucking stop playing like pussies.,1
RT @Mids_areForkids: If a nigga talkin shit about me an you around sittin there quiet yous a fuckin bitch an I don't fucks with you real wr&#8230;,1
RT @Midwestmiles: This hoe ass ref got hit and fined the fighters,1
RT @MikeDevrnja: &#8220;@SavannaaSanford: sucha hoe&#8221; @GAYD69,1
"RT @MikeDiggEm: ""@BadGalTitii: When I see a girl wit her nigga, I be like bitch bet I can snatch from you but I ain't even gone do it. Lol""&#8230;",1
"RT @MikeDiggEm: ""@Eaaaazzzz: On mammas ig aint ready for ma #wcw's .. I got sum bad bitches up ma sleeve boi lol"" Magician ass nigga lmao",1
"RT @MikeDiggEm: ""@_2kkz: She threw me that pussy bt i neva caught it"" gay",1
RT @MikeDiggEm: @TreyzUpZay @JamesyNBA @DattBoiIraq @_2kkz @_KudaBrazyy @thatboysmurf I fuck with all yaw. Yaw all my nigs,1
RT @MikeDiggEm: I googled her number and found she was a hoe,1
"RT @MikeDiggEm: I hate when bitches say ""That ain't cute"" lol did I say I was trynna be cute",1
RT @MikeDiggEm: Only ugly girls can fight. Pretty bitches have no hands lol,1
RT @MikeDiggEm: Yo niggas would fuck with you broke or not if they really yo niggas. You a bitch if you only fuck with yo niggs when they g&#8230;,1
RT @MikeHeadlyy: I haven't had sex in forever ... A bitch could send me a &#128536; emoji and I'd catch my nut,1
RT @MikeTInnes: @AaronWorthing @corrcomm @Icampintense @CarolCNN @CNN So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;,2
RT @Mike_Hall32: Schools a bitch,1
RT @Mike_daniels_YG: My last bitch was 18...bitch came in da trap tryna Vine da Dope fuh likes...her funeral was 3 days after dat,1
"RT @MikeyBlackheart: ""I never talk to anybody!""

*has dinner with family*

""I hate everyone!""

*defends 45 people when I call them cunts*",1
RT @MikeyGotSteeze: Fvck friends &amp; fvck hoes,1
RT @Mikey_D15: This Sam guy is a fucking pussy.,1
"RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",2
RT @MilesM_05: How ghetto girls start their fights &#128514; https://t.co/WyKh16PLek,1
RT @Milesss_: If u say #blessed u r hashtag lying and r probably unhappy w/ ur life fake bitches lolz&#128514;,1
"RT @Milesss_: like if you're a bitch, own it and be a bitch. But just cuz you got some flower emojis in some tweets doesn't mean you're som&#8230;",1
RT @MileyCyrus: i know what color my skin is. you can stop with the friendly reminders bitch.,1
"RT @MillerThaGod: When Kendrick Lamar said ""I call a bitch a bitch, a hoe a hoe, a woman a woman."" I knew he was onto something. He was pre&#8230;",1
"RT @MindCertified: If you're a hoe, don't expect princess treatment...",1
